name,latitude,longitude,weight,type
2218,41.81392,-87.6001,826,potential
2219,41.81892,-87.6001,741,potential
2220,41.82392,-87.6001,849,potential
2221,41.82892,-87.6001,619,potential
2222,41.83392,-87.6001,665,potential
2223,41.83892,-87.6001,626,potential
2224,41.64892,-87.5951,656,potential
2225,41.65392,-87.5951,753,potential
2226,41.65892,-87.5951,742,potential
2227,41.66392,-87.5951,730,potential
2228,41.66892,-87.5951,546,potential
2229,41.67392,-87.5951,733,potential
2230,41.67892,-87.5951,706,potential
2231,41.68392,-87.5951,732,potential
2232,41.68892,-87.5951,675,potential
2233,41.69392,-87.5951,697,potential
2234,41.69892,-87.5951,582,potential
2235,41.70392,-87.5951,690,potential
2236,41.70892,-87.5951,568,potential
2237,41.71392,-87.5951,466,potential
2238,41.71892,-87.5951,499,potential
2239,41.72392,-87.5951,496,potential
2240,41.72892,-87.5951,350,potential
2241,41.73392,-87.5951,284,potential
2242,41.73892,-87.5951,180,potential
2243,41.74392,-87.5951,158,potential
2244,41.74892,-87.5951,232,potential
2245,41.75392,-87.5951,229,potential
2246,41.75892,-87.5951,222,potential
2247,41.76392,-87.5951,258,potential
2248,41.76892,-87.5951,353,potential
2249,41.77392,-87.5951,421,potential
2250,41.77892,-87.5951,435,potential
2251,41.78392,-87.5951,413,potential
2252,41.78892,-87.5951,554,potential
2253,41.79392,-87.5951,1054,potential
2254,41.79892,-87.5951,956,potential
2255,41.80392,-87.5951,849,potential
2256,41.80892,-87.5951,840,potential
2257,41.81392,-87.5951,821,potential
2258,41.81892,-87.5951,663,potential
2259,41.82392,-87.5951,698,potential
2260,41.82892,-87.5951,675,potential
2261,41.83392,-87.5951,665,potential
2262,41.64892,-87.5901,778,potential
2263,41.65392,-87.5901,705,potential
2264,41.65892,-87.5901,691,potential
2265,41.66392,-87.5901,765,potential
2266,41.66892,-87.5901,807,potential
2267,41.67392,-87.5901,783,potential
2268,41.67892,-87.5901,730,potential
2269,41.68392,-87.5901,817,potential
2270,41.68892,-87.5901,760,potential
2271,41.69392,-87.5901,703,potential
2272,41.69892,-87.5901,617,potential
2273,41.70392,-87.5901,715,potential
2274,41.70892,-87.5901,542,potential
2275,41.71392,-87.5901,505,potential
2276,41.71892,-87.5901,564,potential
2277,41.72392,-87.5901,495,potential
2278,41.72892,-87.5901,380,potential
2279,41.73392,-87.5901,314,potential
2280,41.73892,-87.5901,248,potential
2281,41.74392,-87.5901,234,potential
2282,41.74892,-87.5901,337,potential
2283,41.75392,-87.5901,281,potential
2284,41.75892,-87.5901,280,potential
2285,41.76392,-87.5901,320,potential
2286,41.76892,-87.5901,452,potential
2287,41.77392,-87.5901,428,potential
2288,41.77892,-87.5901,435,potential
2289,41.78392,-87.5901,957,potential
2290,41.78892,-87.5901,944,potential
2291,41.79392,-87.5901,874,potential
2292,41.79892,-87.5901,940,potential
2293,41.80392,-87.5901,913,potential
2294,41.80892,-87.5901,747,potential
2295,41.81392,-87.5901,694,potential
2296,41.81892,-87.5901,670,potential
2297,41.82392,-87.5901,697,potential
2298,41.64892,-87.5851,768,potential
2299,41.65392,-87.5851,761,potential
2300,41.65892,-87.5851,729,potential
2301,41.66392,-87.5851,765,potential
2302,41.66892,-87.5851,591,potential
2303,41.67392,-87.5851,616,potential
2304,41.67892,-87.5851,665,potential
2305,41.68392,-87.5851,745,potential
2306,41.68892,-87.5851,739,potential
2307,41.69392,-87.5851,681,potential
2308,41.69892,-87.5851,637,potential
2309,41.70392,-87.5851,596,potential
2310,41.70892,-87.5851,557,potential
2311,41.71392,-87.5851,511,potential
2312,41.71892,-87.5851,482,potential
2313,41.72392,-87.5851,474,potential
2314,41.72892,-87.5851,349,potential
2315,41.73392,-87.5851,358,potential
2316,41.73892,-87.5851,317,potential
2317,41.74392,-87.5851,211,potential
2318,41.74892,-87.5851,355,potential
2319,41.75392,-87.5851,310,potential
2320,41.75892,-87.5851,297,potential
2321,41.76392,-87.5851,461,potential
2322,41.76892,-87.5851,448,potential
2323,41.77392,-87.5851,912,potential
2324,41.77892,-87.5851,967,potential
2325,41.78392,-87.5851,1008,potential
2326,41.78892,-87.5851,947,potential
2327,41.79392,-87.5851,964,potential
2328,41.79892,-87.5851,899,potential
2329,41.80392,-87.5851,854,potential
2330,41.81392,-87.5851,703,potential
2331,41.81892,-87.5851,690,potential
2332,41.64892,-87.5801,812,potential
2333,41.65392,-87.5801,771,potential
2334,41.65892,-87.5801,740,potential
2335,41.66392,-87.5801,688,potential
2336,41.66892,-87.5801,779,potential
2337,41.67392,-87.5801,827,potential
2338,41.67892,-87.5801,804,potential
2339,41.68392,-87.5801,806,potential
2340,41.68892,-87.5801,821,potential
2341,41.69392,-87.5801,772,potential
2342,41.69892,-87.5801,679,potential
2343,41.70392,-87.5801,722,potential
2344,41.70892,-87.5801,679,potential
2345,41.71392,-87.5801,545,potential
2346,41.71892,-87.5801,563,potential
2347,41.72392,-87.5801,556,potential
2348,41.72892,-87.5801,423,potential
2349,41.73392,-87.5801,339,potential
2350,41.73892,-87.5801,404,potential
2351,41.74392,-87.5801,453,potential
2352,41.74892,-87.5801,291,potential
2353,41.75392,-87.5801,905,potential
2354,41.75892,-87.5801,1012,potential
2355,41.76392,-87.5801,873,potential
2356,41.76892,-87.5801,1072,potential
2357,41.77392,-87.5801,1005,potential
2358,41.77892,-87.5801,943,potential
2359,41.78392,-87.5801,908,potential
2360,41.78892,-87.5801,910,potential
2361,41.79392,-87.5801,843,potential
2362,41.64892,-87.5751,812,potential
2363,41.65392,-87.5751,783,potential
2364,41.65892,-87.5751,757,potential
2365,41.66392,-87.5751,693,potential
2366,41.66892,-87.5751,916,potential
2367,41.67392,-87.5751,756,potential
2368,41.67892,-87.5751,737,potential
2369,41.68392,-87.5751,754,potential
2370,41.68892,-87.5751,772,potential
2371,41.69392,-87.5751,750,potential
2372,41.69892,-87.5751,803,potential
2373,41.70392,-87.5751,727,potential
2374,41.70892,-87.5751,673,potential
2375,41.71392,-87.5751,581,potential
2376,41.71892,-87.5751,553,potential
2377,41.72392,-87.5751,540,potential
2378,41.72892,-87.5751,471,potential
2379,41.73392,-87.5751,395,potential
2380,41.73892,-87.5751,1003,potential
2381,41.74392,-87.5751,980,potential
2382,41.74892,-87.5751,901,potential
2383,41.75392,-87.5751,1225,potential
2384,41.75892,-87.5751,1112,potential
2385,41.76392,-87.5751,981,potential
2386,41.76892,-87.5751,1031,potential
2387,41.77392,-87.5751,981,potential
2388,41.77892,-87.5751,914,potential
2389,41.64892,-87.5701,842,potential
2390,41.65392,-87.5701,819,potential
2391,41.65892,-87.5701,780,potential
2392,41.66392,-87.5701,718,potential
2393,41.66892,-87.5701,849,potential
2394,41.67392,-87.5701,779,potential
2395,41.67892,-87.5701,747,potential
2396,41.68392,-87.5701,750,potential
2397,41.68892,-87.5701,783,potential
2398,41.69392,-87.5701,768,potential
2399,41.69892,-87.5701,744,potential
2400,41.70392,-87.5701,764,potential
2401,41.70892,-87.5701,722,potential
2402,41.71392,-87.5701,619,potential
2403,41.71892,-87.5701,631,potential
2404,41.72392,-87.5701,642,potential
2405,41.72892,-87.5701,524,potential
2406,41.73392,-87.5701,1234,potential
2407,41.73892,-87.5701,1244,potential
2408,41.74392,-87.5701,932,potential
2409,41.74892,-87.5701,1091,potential
2410,41.75392,-87.5701,943,potential
2411,41.75892,-87.5701,908,potential
2412,41.76392,-87.5701,910,potential
2413,41.76892,-87.5701,843,potential
2414,41.77392,-87.5701,812,potential
2415,41.64892,-87.5651,783,potential
2416,41.65392,-87.5651,757,potential
2417,41.65892,-87.5651,693,potential
2418,41.66392,-87.5651,916,potential
2419,41.66892,-87.5651,756,potential
2420,41.67392,-87.5651,737,potential
2421,41.67892,-87.5651,754,potential
2422,41.68392,-87.5651,772,potential
2423,41.68892,-87.5651,750,potential
2424,41.69392,-87.5651,803,potential
2425,41.69892,-87.5651,727,potential
2426,41.70392,-87.5651,673,potential
2427,41.70892,-87.5651,581,potential
2428,41.71392,-87.5651,553,potential
2429,41.71892,-87.5651,540,potential
2430,41.72392,-87.5651,471,potential
2431,41.72892,-87.5651,395,potential
2432,41.73392,-87.5651,1003,potential
2433,41.73892,-87.5651,980,potential
2434,41.74392,-87.5651,901,potential
2435,41.74892,-87.5651,1273,potential
2436,41.75392,-87.5651,1112,potential
2437,41.75892,-87.5651,981,potential
2438,41.76392,-87.5651,1031,potential
2439,41.76892,-87.5651,981,potential
2440,41.64892,-87.5601,949,potential
2441,41.65392,-87.5601,842,potential
2442,41.65892,-87.5601,819,potential
2443,41.66392,-87.5601,780,potential
2444,41.66892,-87.5601,718,potential
2445,41.67392,-87.5601,849,potential
2446,41.67892,-87.5601,779,potential
2447,41.68392,-87.5601,747,potential
2448,41.68892,-87.5601,750,potential
2449,41.69392,-87.5601,783,potential
2450,41.69892,-87.5601,768,potential
2451,41.70392,-87.5601,744,potential
2452,41.70892,-87.5601,764,potential
2453,41.71392,-87.5601,722,potential
2454,41.71892,-87.5601,619,potential
2455,41.72392,-87.5601,631,potential
2456,41.72892,-87.5601,642,potential
2457,41.73392,-87.5601,524,potential
2458,41.73892,-87.5601,1234,potential
2459,41.74392,-87.5601,1244,potential
2460,41.74892,-87.5601,932,potential
2461,41.75392,-87.5601,1091,potential
2462,41.75892,-87.5601,1286,potential
2463,41.76392,-87.5601,1007,potential
2464,41.64892,-87.5551,1016,potential
2465,41.65392,-87.5501,1052,potential
2466,41.65892,-87.5501,953,potential
2467,41.66392,-87.5501,970,potential
2468,41.66892,-87.5501,898,potential
2469,41.67392,-87.5501,869,potential
2470,41.67892,-87.5501,763,potential
2471,41.68392,-87.5501,802,potential
2472,41.68892,-87.5501,753,potential
2473,41.69392,-87.5501,706,potential
2474,41.69892,-87.5501,656,potential
2475,41.70392,-87.5501,658,potential
2476,41.70892,-87.5501,739,potential
2477,41.71392,-87.5501,814,potential
2478,41.71892,-87.5501,760,potential
2479,41.72392,-87.5501,724,potential
2480,41.72892,-87.5501,678,potential
2481,41.73392,-87.5501,646,potential
2482,41.73892,-87.5501,503,potential
2483,41.74392,-87.5501,1208,potential
2484,41.74892,-87.5501,1196,potential
2485,41.75392,-87.5501,971,potential
2486,41.75892,-87.5501,1016,potential
2487,41.64892,-87.5451,1057,potential
2488,41.65392,-87.5451,1035,potential
2489,41.65892,-87.5451,1011,potential
2490,41.66392,-87.5451,982,potential
2491,41.66892,-87.5451,954,potential
2492,41.67392,-87.5451,921,potential
2493,41.67892,-87.5451,928,potential
2494,41.68392,-87.5451,841,potential
2495,41.68892,-87.5451,801,potential
2496,41.69392,-87.5451,747,potential
2497,41.69892,-87.5451,737,potential
2498,41.70392,-87.5451,652,potential
2499,41.70892,-87.5451,651,potential
2500,41.71392,-87.5451,682,potential
2501,41.71892,-87.5451,872,potential
2502,41.72392,-87.5451,868,potential
2503,41.72892,-87.5451,858,potential
2504,41.73392,-87.5451,832,potential
2505,41.73892,-87.5451,747,potential
2506,41.74392,-87.5451,588,potential
2507,41.74892,-87.5451,1161,potential
2508,41.75392,-87.5451,1052,potential
2509,41.75892,-87.5451,1030,potential
2510,41.64892,-87.5401,1103,potential
2511,41.65392,-87.5401,1068,potential
2512,41.65892,-87.5401,1041,potential
2513,41.66392,-87.5401,1011,potential
2514,41.66892,-87.5401,1030,potential
2515,41.67392,-87.5401,1047,potential
2516,41.67892,-87.5401,976,potential
2517,41.68392,-87.5401,887,potential
2518,41.68892,-87.5401,870,potential
2519,41.69392,-87.5401,868,potential
2520,41.69892,-87.5401,789,potential
2521,41.70392,-87.5401,719,potential
2522,41.70892,-87.5401,636,potential
2523,41.71392,-87.5401,586,potential
2524,41.71892,-87.5401,748,potential
2525,41.72392,-87.5401,815,potential
2526,41.72892,-87.5401,883,potential
2527,41.73392,-87.5401,905,potential
2528,41.73892,-87.5401,811,potential
2529,41.74392,-87.5401,681,potential
2530,41.74892,-87.5401,1100,potential
2531,41.75392,-87.5401,1098,potential
2532,41.64892,-87.5351,1079,potential
2533,41.65392,-87.5351,1144,potential
2534,41.65892,-87.5351,1137,potential
2535,41.66392,-87.5351,1185,potential
2536,41.66892,-87.5351,1206,potential
2537,41.67392,-87.5351,1119,potential
2538,41.67892,-87.5351,1047,potential
2539,41.68392,-87.5351,1036,potential
2540,41.68892,-87.5351,974,potential
2541,41.69392,-87.5351,924,potential
2542,41.69892,-87.5351,835,potential
2543,41.70392,-87.5351,774,potential
2544,41.70892,-87.5351,734,potential
2545,41.71392,-87.5351,909,potential
2546,41.71892,-87.5351,630,potential
2547,41.72392,-87.5351,706,potential
2548,41.72892,-87.5351,773,potential
2549,41.73392,-87.5351,832,potential
2550,41.73892,-87.5351,818,potential
2551,41.74392,-87.5351,706,potential
2552,41.74892,-87.5351,895,potential
2553,41.75392,-87.5351,1192,potential
2554,41.64892,-87.5301,1178,potential
2555,41.65392,-87.5301,1139,potential
2556,41.65892,-87.5301,1229,potential
2557,41.66392,-87.5301,1131,potential
2558,41.66892,-87.5301,1242,potential
2559,41.67392,-87.5301,1206,potential
2560,41.67892,-87.5301,1119,potential
2561,41.68392,-87.5301,1074,potential
2562,41.68892,-87.5301,1036,potential
2563,41.69392,-87.5301,987,potential
2564,41.69892,-87.5301,903,potential
2565,41.70392,-87.5301,983,potential
2566,41.70892,-87.5301,806,potential
2567,41.71392,-87.5301,882,potential
2568,41.71892,-87.5301,665,potential
2569,41.72392,-87.5301,705,potential
2570,41.72892,-87.5301,769,potential
2571,41.73392,-87.5301,792,potential
2572,41.73892,-87.5301,852,potential
2573,41.74392,-87.5301,848,potential
2574,41.74892,-87.5301,811,potential
2575,41.75392,-87.5301,935,potential
2576,41.75892,-87.5301,1228,potential
2577,41.64892,-87.5251,1216,potential
2578,41.65392,-87.5251,1228,potential
2579,41.65892,-87.5251,1288,potential
2580,41.66392,-87.5251,1223,potential
2581,41.66892,-87.5251,1229,potential
2582,41.67392,-87.5251,1183,potential
2583,41.67892,-87.5251,1052,potential
2584,41.68392,-87.5251,1001,potential
2585,41.68892,-87.5251,951,potential
2586,41.69392,-87.5251,901,potential
2587,41.69892,-87.5251,905,potential
2588,41.70392,-87.5251,937,potential
2589,41.70892,-87.5251,834,potential
2590,41.71392,-87.5251,835,potential
2591,41.71892,-87.5251,707,potential
2592,41.72392,-87.5251,889,potential
2593,41.72892,-87.5251,861,potential
2594,41.73392,-87.5251,830,potential
2595,41.73892,-87.5251,802,potential
2596,41.74392,-87.5251,774,potential
2597,41.74892,-87.5251,878,potential
2598,41.75392,-87.5251,1305,potential
2599,41.75892,-87.5251,1271,potential
