latitude,longitude,weight,grouping,type
41.67892,-87.5651,12,12,trauma
41.68392,-87.5651,12,12,trauma
41.68892,-87.5651,12,12,trauma
41.69392,-87.5651,12,12,trauma
41.69892,-87.5651,12,12,trauma
41.70392,-87.5651,12,12,trauma
41.70892,-87.5651,12,12,trauma
41.71392,-87.5651,12,12,trauma
41.71892,-87.5651,12,12,trauma
41.72392,-87.5651,12,12,trauma
41.72892,-87.5651,12,12,trauma
41.73892,-87.5651,12,12,trauma
41.75392,-87.5601,12,12,trauma
41.75892,-87.5601,12,12,trauma
41.76392,-87.5601,12,12,trauma
41.64892,-87.5551,12,12,trauma
41.65392,-87.5501,12,12,trauma
41.65892,-87.5501,12,12,trauma
41.66392,-87.5501,12,12,trauma
41.66892,-87.5501,12,12,trauma
41.67392,-87.5501,12,12,trauma
41.67892,-87.5501,12,12,trauma
41.68392,-87.5501,12,12,trauma
41.68892,-87.5501,12,12,trauma
41.69392,-87.5501,12,12,trauma
41.69892,-87.5501,12,12,trauma
41.70392,-87.5501,12,12,trauma
41.70892,-87.5501,12,12,trauma
41.71392,-87.5501,12,12,trauma
41.71892,-87.5501,12,12,trauma
41.72892,-87.5501,12,12,trauma
41.67892,-87.5401,12,12,trauma
41.68392,-87.5401,12,12,trauma
41.68892,-87.5401,12,12,trauma
41.69392,-87.5401,12,12,trauma
41.69892,-87.5401,12,12,trauma
41.70392,-87.5401,12,12,trauma
41.70892,-87.5401,12,12,trauma
41.71892,-87.5401,12,12,trauma
41.70392,-87.5301,12,12,trauma
41.70892,-87.5301,12,12,trauma
41.71392,-87.5301,12,12,trauma
41.71892,-87.5301,12,12,trauma
41.72392,-87.5301,12,12,trauma
41.72892,-87.5301,12,12,trauma
41.73392,-87.5301,12,12,trauma
41.73892,-87.5301,12,12,trauma
41.74392,-87.5301,12,12,trauma
41.74892,-87.5301,12,12,trauma
41.75892,-87.5301,12,12,trauma
41.69392,-87.5301,12,12,trauma
41.66892,-87.5401,12,12,trauma
41.74392,-87.5601,12,12,trauma
41.64892,-87.5651,12,12,trauma
41.66892,-87.5751,12,12,trauma
41.69392,-87.5851,12,12,trauma
41.69892,-87.5951,12,12,trauma
41.71892,-87.6051,12,12,trauma
41.68392,-87.5951,12,12,trauma
41.68892,-87.5951,12,12,trauma
41.69392,-87.5951,12,12,trauma
41.70392,-87.5951,12,12,trauma
41.80892,-87.5901,12,12,trauma
41.64892,-87.5851,12,12,trauma
41.65392,-87.5851,12,12,trauma
41.65892,-87.5851,12,12,trauma
41.66392,-87.5851,12,12,trauma
41.66892,-87.5851,12,12,trauma
41.67392,-87.5851,12,12,trauma
41.67892,-87.5851,12,12,trauma
41.68392,-87.5851,12,12,trauma
41.68892,-87.5851,12,12,trauma
41.69892,-87.5851,12,12,trauma
41.74392,-87.5801,12,12,trauma
41.74892,-87.5801,12,12,trauma
41.75392,-87.5801,12,12,trauma
41.75892,-87.5801,12,12,trauma
41.76392,-87.5801,12,12,trauma
41.76892,-87.5801,12,12,trauma
41.77392,-87.5801,12,12,trauma
41.77892,-87.5801,12,12,trauma
41.78392,-87.5801,12,12,trauma
41.78892,-87.5801,12,12,trauma
41.79392,-87.5801,12,12,trauma
41.64892,-87.5751,12,12,trauma
41.65392,-87.5751,12,12,trauma
41.65892,-87.5751,12,12,trauma
41.66392,-87.5751,12,12,trauma
41.67392,-87.5751,12,12,trauma
41.68892,-87.5701,12,12,trauma
41.69392,-87.5701,12,12,trauma
41.69892,-87.5701,12,12,trauma
41.70392,-87.5701,12,12,trauma
41.70892,-87.5701,12,12,trauma
41.71392,-87.5701,12,12,trauma
41.71892,-87.5701,12,12,trauma
41.72392,-87.5701,12,12,trauma
41.72892,-87.5701,12,12,trauma
41.73392,-87.5701,12,12,trauma
41.73892,-87.5701,12,12,trauma
41.74392,-87.5701,12,12,trauma
41.74892,-87.5701,12,12,trauma
41.75392,-87.5701,12,12,trauma
41.75892,-87.5701,12,12,trauma
41.76392,-87.5701,12,12,trauma
41.76892,-87.5701,12,12,trauma
41.77392,-87.5701,12,12,trauma
41.65392,-87.5651,12,12,trauma
41.70892,-87.5601,12,12,trauma
41.71392,-87.5601,12,12,trauma
41.71892,-87.5601,12,12,trauma
41.72392,-87.5601,12,12,trauma
41.72892,-87.5601,12,12,trauma
41.73392,-87.5601,12,12,trauma
41.73892,-87.5601,12,12,trauma
41.74892,-87.5601,12,12,trauma
41.69892,-87.5601,12,12,trauma
41.67892,-87.5701,12,12,trauma
41.73392,-87.5801,12,12,trauma
41.79892,-87.5901,12,12,trauma
41.67392,-87.5951,12,12,trauma
41.70892,-87.6051,12,12,trauma
41.74892,-87.6151,12,12,trauma
41.75392,-87.6151,12,12,trauma
41.69392,-87.6051,12,12,trauma
41.69892,-87.6051,12,12,trauma
41.70392,-87.6051,12,12,trauma
41.71392,-87.6051,12,12,trauma
41.80392,-87.6001,12,12,trauma
41.80892,-87.6001,12,12,trauma
41.81392,-87.6001,12,12,trauma
41.81892,-87.6001,12,12,trauma
41.82392,-87.6001,12,12,trauma
41.64892,-87.5951,12,12,trauma
41.65392,-87.5951,12,12,trauma
41.65892,-87.5951,12,12,trauma
41.66392,-87.5951,12,12,trauma
41.66892,-87.5951,12,12,trauma
41.67892,-87.5951,12,12,trauma
41.72392,-87.5901,12,12,trauma
41.72892,-87.5901,12,12,trauma
41.73392,-87.5901,12,12,trauma
41.73892,-87.5901,12,12,trauma
41.74392,-87.5901,12,12,trauma
41.74892,-87.5901,12,12,trauma
41.75392,-87.5901,12,12,trauma
41.75892,-87.5901,12,12,trauma
41.76392,-87.5901,12,12,trauma
41.76892,-87.5901,12,12,trauma
41.77392,-87.5901,12,12,trauma
41.77892,-87.5901,12,12,trauma
41.78392,-87.5901,12,12,trauma
41.78892,-87.5901,12,12,trauma
41.79392,-87.5901,12,12,trauma
41.80392,-87.5901,12,12,trauma
41.80392,-87.5851,12,12,trauma
41.64892,-87.5801,12,12,trauma
41.65392,-87.5801,12,12,trauma
41.65892,-87.5801,12,12,trauma
41.66392,-87.5801,12,12,trauma
41.66892,-87.5801,12,12,trauma
41.67392,-87.5801,12,12,trauma
41.67892,-87.5801,12,12,trauma
41.68392,-87.5801,12,12,trauma
41.68892,-87.5801,12,12,trauma
41.69392,-87.5801,12,12,trauma
41.69892,-87.5801,12,12,trauma
41.70392,-87.5801,12,12,trauma
41.70892,-87.5801,12,12,trauma
41.71392,-87.5801,12,12,trauma
41.71892,-87.5801,12,12,trauma
41.72392,-87.5801,12,12,trauma
41.72892,-87.5801,12,12,trauma
41.73892,-87.5801,12,12,trauma
41.77892,-87.5751,12,12,trauma
41.64892,-87.5701,12,12,trauma
41.65392,-87.5701,12,12,trauma
41.65892,-87.5701,12,12,trauma
41.66392,-87.5701,12,12,trauma
41.66892,-87.5701,12,12,trauma
41.67392,-87.5701,12,12,trauma
41.68392,-87.5701,12,12,trauma
41.76892,-87.5751,12,12,trauma
41.79392,-87.5851,12,12,trauma
41.71392,-87.5901,12,12,trauma
41.79392,-87.6001,12,12,trauma
41.68392,-87.6051,12,12,trauma
41.73892,-87.6151,12,12,trauma
41.72392,-87.6251,12,12,trauma
41.72892,-87.6251,12,12,trauma
41.73392,-87.6251,12,12,trauma
41.72392,-87.6151,12,12,trauma
41.72892,-87.6151,12,12,trauma
41.73392,-87.6151,12,12,trauma
41.74392,-87.6151,12,12,trauma
41.82392,-87.6101,12,12,trauma
41.82892,-87.6101,12,12,trauma
41.83392,-87.6101,12,12,trauma
41.64892,-87.6051,12,12,trauma
41.65392,-87.6051,12,12,trauma
41.65892,-87.6051,12,12,trauma
41.66392,-87.6051,12,12,trauma
41.66892,-87.6051,12,12,trauma
41.67392,-87.6051,12,12,trauma
41.67892,-87.6051,12,12,trauma
41.68892,-87.6051,12,12,trauma
41.71892,-87.6001,12,12,trauma
41.72392,-87.6001,12,12,trauma
41.72892,-87.6001,12,12,trauma
41.73392,-87.6001,12,12,trauma
41.73892,-87.6001,12,12,trauma
41.74392,-87.6001,12,12,trauma
41.74892,-87.6001,12,12,trauma
41.75392,-87.6001,12,12,trauma
41.75892,-87.6001,12,12,trauma
41.76392,-87.6001,12,12,trauma
41.76892,-87.6001,12,12,trauma
41.77392,-87.6001,12,12,trauma
41.77892,-87.6001,12,12,trauma
41.78392,-87.6001,12,12,trauma
41.78892,-87.6001,12,12,trauma
41.79892,-87.6001,12,12,trauma
41.79392,-87.5951,12,12,trauma
41.79892,-87.5951,12,12,trauma
41.80392,-87.5951,12,12,trauma
41.80892,-87.5951,12,12,trauma
41.81392,-87.5951,12,12,trauma
41.64892,-87.5901,12,12,trauma
41.65392,-87.5901,12,12,trauma
41.65892,-87.5901,12,12,trauma
41.66392,-87.5901,12,12,trauma
41.66892,-87.5901,12,12,trauma
41.67392,-87.5901,12,12,trauma
41.67892,-87.5901,12,12,trauma
41.68392,-87.5901,12,12,trauma
41.68892,-87.5901,12,12,trauma
41.69392,-87.5901,12,12,trauma
41.69892,-87.5901,12,12,trauma
41.70392,-87.5901,12,12,trauma
41.70892,-87.5901,12,12,trauma
41.71892,-87.5901,12,12,trauma
41.75892,-87.5851,12,12,trauma
41.76392,-87.5851,12,12,trauma
41.76892,-87.5851,12,12,trauma
41.77392,-87.5851,12,12,trauma
41.77892,-87.5851,12,12,trauma
41.78392,-87.5851,12,12,trauma
41.78892,-87.5851,12,12,trauma
41.79892,-87.5851,12,12,trauma
41.74892,-87.5851,12,12,trauma
41.78392,-87.5951,12,12,trauma
41.70892,-87.6001,12,12,trauma
41.81392,-87.6101,12,12,trauma
41.71392,-87.6151,12,12,trauma
41.71392,-87.6251,12,12,trauma
41.68392,-87.6351,12,12,trauma
41.68892,-87.6351,12,12,trauma
41.69392,-87.6351,12,12,trauma
41.69892,-87.6351,12,12,trauma
41.69892,-87.6251,12,12,trauma
41.70392,-87.6251,12,12,trauma
41.70892,-87.6251,12,12,trauma
41.71892,-87.6251,12,12,trauma
41.66392,-87.6151,12,12,trauma
41.66892,-87.6151,12,12,trauma
41.67392,-87.6151,12,12,trauma
41.67892,-87.6151,12,12,trauma
41.68392,-87.6151,12,12,trauma
41.68892,-87.6151,12,12,trauma
41.69392,-87.6151,12,12,trauma
41.69892,-87.6151,12,12,trauma
41.70392,-87.6151,12,12,trauma
41.70892,-87.6151,12,12,trauma
41.71892,-87.6151,12,12,trauma
41.73892,-87.6101,12,12,trauma
41.74392,-87.6101,12,12,trauma
41.74892,-87.6101,12,12,trauma
41.75392,-87.6101,12,12,trauma
41.75892,-87.6101,12,12,trauma
41.76392,-87.6101,12,12,trauma
41.76892,-87.6101,12,12,trauma
41.77392,-87.6101,12,12,trauma
41.77892,-87.6101,12,12,trauma
41.78392,-87.6101,12,12,trauma
41.78892,-87.6101,12,12,trauma
41.79392,-87.6101,12,12,trauma
41.79892,-87.6101,12,12,trauma
41.80392,-87.6101,12,12,trauma
41.80892,-87.6101,12,12,trauma
41.81892,-87.6101,12,12,trauma
41.79892,-87.6051,12,12,trauma
41.80392,-87.6051,12,12,trauma
41.80892,-87.6051,12,12,trauma
41.81392,-87.6051,12,12,trauma
41.81892,-87.6051,12,12,trauma
41.82892,-87.6051,12,12,trauma
41.64892,-87.6001,12,12,trauma
41.65392,-87.6001,12,12,trauma
41.65892,-87.6001,12,12,trauma
41.66392,-87.6001,12,12,trauma
41.66892,-87.6001,12,12,trauma
41.67392,-87.6001,12,12,trauma
41.67892,-87.6001,12,12,trauma
41.68392,-87.6001,12,12,trauma
41.68892,-87.6001,12,12,trauma
41.69392,-87.6001,12,12,trauma
41.69892,-87.6001,12,12,trauma
41.70392,-87.6001,12,12,trauma
41.71392,-87.6001,12,12,trauma
41.74892,-87.5951,12,12,trauma
41.75392,-87.5951,12,12,trauma
41.75892,-87.5951,12,12,trauma
41.76392,-87.5951,12,12,trauma
41.76892,-87.5951,12,12,trauma
41.77392,-87.5951,12,12,trauma
41.77892,-87.5951,12,12,trauma
41.78892,-87.5951,12,12,trauma
41.73892,-87.5951,12,12,trauma
41.78892,-87.6051,12,12,trauma
41.72892,-87.6101,12,12,trauma
41.65392,-87.6151,12,12,trauma
41.68892,-87.6251,12,12,trauma
41.67392,-87.6351,12,12,trauma
41.70392,-87.6451,12,12,trauma
41.70892,-87.6451,12,12,trauma
41.71392,-87.6451,12,12,trauma
41.71892,-87.6451,12,12,trauma
41.72392,-87.6451,12,12,trauma
41.65892,-87.6351,12,12,trauma
41.66392,-87.6351,12,12,trauma
41.66892,-87.6351,12,12,trauma
41.67892,-87.6351,12,12,trauma
41.78392,-87.6301,12,12,trauma
41.78892,-87.6301,12,12,trauma
41.79392,-87.6301,12,12,trauma
41.79892,-87.6301,12,12,trauma
41.80892,-87.6301,12,12,trauma
41.66392,-87.6251,12,12,trauma
41.66892,-87.6251,12,12,trauma
41.67392,-87.6251,12,12,trauma
41.67892,-87.6251,12,12,trauma
41.68392,-87.6251,12,12,trauma
41.69392,-87.6251,12,12,trauma
41.75892,-87.6201,12,12,trauma
41.76392,-87.6201,12,12,trauma
41.76892,-87.6201,12,12,trauma
41.77392,-87.6201,12,12,trauma
41.77892,-87.6201,12,12,trauma
41.78392,-87.6201,12,12,trauma
41.78892,-87.6201,12,12,trauma
41.79392,-87.6201,12,12,trauma
41.79892,-87.6201,12,12,trauma
41.80392,-87.6201,12,12,trauma
41.80892,-87.6201,12,12,trauma
41.81392,-87.6201,12,12,trauma
41.81892,-87.6201,12,12,trauma
41.82892,-87.6201,12,12,trauma
41.64892,-87.6151,12,12,trauma
41.65892,-87.6151,12,12,trauma
41.82892,-87.6151,12,12,trauma
41.83392,-87.6151,12,12,trauma
41.64892,-87.6101,12,12,trauma
41.65392,-87.6101,12,12,trauma
41.65892,-87.6101,12,12,trauma
41.66392,-87.6101,12,12,trauma
41.66892,-87.6101,12,12,trauma
41.67392,-87.6101,12,12,trauma
41.67892,-87.6101,12,12,trauma
41.68392,-87.6101,12,12,trauma
41.68892,-87.6101,12,12,trauma
41.69392,-87.6101,12,12,trauma
41.69892,-87.6101,12,12,trauma
41.70392,-87.6101,12,12,trauma
41.70892,-87.6101,12,12,trauma
41.71392,-87.6101,12,12,trauma
41.71892,-87.6101,12,12,trauma
41.72392,-87.6101,12,12,trauma
41.73392,-87.6101,12,12,trauma
41.75392,-87.6051,12,12,trauma
41.75892,-87.6051,12,12,trauma
41.76392,-87.6051,12,12,trauma
41.76892,-87.6051,12,12,trauma
41.77392,-87.6051,12,12,trauma
41.77892,-87.6051,12,12,trauma
41.78392,-87.6051,12,12,trauma
41.79392,-87.6051,12,12,trauma
41.74392,-87.6051,12,12,trauma
41.81892,-87.6151,12,12,trauma
41.74892,-87.6201,12,12,trauma
41.77392,-87.6301,12,12,trauma
41.81892,-87.6401,12,12,trauma
41.69392,-87.6451,12,12,trauma
41.71892,-87.6551,12,12,trauma
41.72392,-87.6551,12,12,trauma
41.72892,-87.6551,12,12,trauma
41.73392,-87.6551,12,12,trauma
41.73892,-87.6551,12,12,trauma
41.74392,-87.6551,12,12,trauma
41.67892,-87.6451,12,12,trauma
41.68392,-87.6451,12,12,trauma
41.68892,-87.6451,12,12,trauma
41.69892,-87.6451,12,12,trauma
41.76892,-87.6401,12,12,trauma
41.77392,-87.6401,12,12,trauma
41.77892,-87.6401,12,12,trauma
41.78392,-87.6401,12,12,trauma
41.78892,-87.6401,12,12,trauma
41.79392,-87.6401,12,12,trauma
41.79892,-87.6401,12,12,trauma
41.80392,-87.6401,12,12,trauma
41.80892,-87.6401,12,12,trauma
41.81392,-87.6401,12,12,trauma
41.82392,-87.6401,12,12,trauma
41.69892,-87.6301,12,12,trauma
41.70392,-87.6301,12,12,trauma
41.70892,-87.6301,12,12,trauma
41.71392,-87.6301,12,12,trauma
41.71892,-87.6301,12,12,trauma
41.72392,-87.6301,12,12,trauma
41.72892,-87.6301,12,12,trauma
41.73392,-87.6301,12,12,trauma
41.73892,-87.6301,12,12,trauma
41.74392,-87.6301,12,12,trauma
41.74892,-87.6301,12,12,trauma
41.75392,-87.6301,12,12,trauma
41.75892,-87.6301,12,12,trauma
41.76392,-87.6301,12,12,trauma
41.76892,-87.6301,12,12,trauma
41.77892,-87.6301,12,12,trauma
41.80392,-87.6251,12,12,trauma
41.66392,-87.6201,12,12,trauma
41.66892,-87.6201,12,12,trauma
41.67392,-87.6201,12,12,trauma
41.67892,-87.6201,12,12,trauma
41.68392,-87.6201,12,12,trauma
41.68892,-87.6201,12,12,trauma
41.69392,-87.6201,12,12,trauma
41.69892,-87.6201,12,12,trauma
41.70392,-87.6201,12,12,trauma
41.70892,-87.6201,12,12,trauma
41.71392,-87.6201,12,12,trauma
41.71892,-87.6201,12,12,trauma
41.72392,-87.6201,12,12,trauma
41.72892,-87.6201,12,12,trauma
41.73392,-87.6201,12,12,trauma
41.73892,-87.6201,12,12,trauma
41.74392,-87.6201,12,12,trauma
41.75392,-87.6201,12,12,trauma
41.78392,-87.6151,12,12,trauma
41.78892,-87.6151,12,12,trauma
41.79392,-87.6151,12,12,trauma
41.79892,-87.6151,12,12,trauma
41.80392,-87.6151,12,12,trauma
41.80892,-87.6151,12,12,trauma
41.81392,-87.6151,12,12,trauma
41.82392,-87.6151,12,12,trauma
41.77392,-87.6151,12,12,trauma
41.79392,-87.6251,12,12,trauma
41.68892,-87.6301,12,12,trauma
41.75892,-87.6401,12,12,trauma
41.65892,-87.6451,12,12,trauma
41.70892,-87.6551,12,12,trauma
41.76892,-87.6651,12,12,trauma
41.77392,-87.6651,12,12,trauma
41.77892,-87.6651,12,12,trauma
41.99892,-87.6751,12,12,trauma
41.78392,-87.6651,12,12,trauma
42.00392,-87.6751,12,12,trauma
41.78892,-87.6651,12,12,trauma
42.00892,-87.6751,12,12,trauma
41.79392,-87.6651,12,12,trauma
42.01392,-87.6751,12,12,trauma
41.79892,-87.6651,12,12,trauma
41.69392,-87.6551,12,12,trauma
41.69892,-87.6551,12,12,trauma
41.70392,-87.6551,12,12,trauma
41.71392,-87.6551,12,12,trauma
41.78392,-87.6501,12,12,trauma
41.78892,-87.6501,12,12,trauma
41.79392,-87.6501,12,12,trauma
41.79892,-87.6501,12,12,trauma
41.80392,-87.6501,12,12,trauma
41.80892,-87.6501,12,12,trauma
41.81392,-87.6501,12,12,trauma
41.81892,-87.6501,12,12,trauma
41.82392,-87.6501,12,12,trauma
41.82892,-87.6501,12,12,trauma
41.67392,-87.6451,12,12,trauma
41.68392,-87.6401,12,12,trauma
41.68892,-87.6401,12,12,trauma
41.69392,-87.6401,12,12,trauma
41.69892,-87.6401,12,12,trauma
41.70392,-87.6401,12,12,trauma
41.70892,-87.6401,12,12,trauma
41.71392,-87.6401,12,12,trauma
41.71892,-87.6401,12,12,trauma
41.72392,-87.6401,12,12,trauma
41.72892,-87.6401,12,12,trauma
41.73392,-87.6401,12,12,trauma
41.73892,-87.6401,12,12,trauma
41.74392,-87.6401,12,12,trauma
41.74892,-87.6401,12,12,trauma
41.75392,-87.6401,12,12,trauma
41.76392,-87.6401,12,12,trauma
41.67392,-87.6401,12,12,trauma
41.77392,-87.6501,12,12,trauma
41.68392,-87.6551,12,12,trauma
41.75892,-87.6651,12,12,trauma
41.97892,-87.6751,12,12,trauma
41.98392,-87.6751,12,12,trauma
41.98892,-87.6751,12,12,trauma
41.99392,-87.6751,12,12,trauma
41.74392,-87.6651,12,12,trauma
41.74892,-87.6651,12,12,trauma
41.75392,-87.6651,12,12,trauma
41.76392,-87.6651,12,12,trauma
41.80392,-87.6601,12,12,trauma
41.80892,-87.6601,12,12,trauma
41.81392,-87.6601,12,12,trauma
41.81892,-87.6601,12,12,trauma
41.82392,-87.6601,12,12,trauma
41.99892,-87.6601,12,12,trauma
42.00392,-87.6601,12,12,trauma
42.00892,-87.6601,12,12,trauma
41.67392,-87.6551,12,12,trauma
41.67892,-87.6551,12,12,trauma
41.68892,-87.6551,12,12,trauma
41.69892,-87.6501,12,12,trauma
41.70392,-87.6501,12,12,trauma
41.70892,-87.6501,12,12,trauma
41.71392,-87.6501,12,12,trauma
41.71892,-87.6501,12,12,trauma
41.72392,-87.6501,12,12,trauma
41.72892,-87.6501,12,12,trauma
41.73392,-87.6501,12,12,trauma
41.73892,-87.6501,12,12,trauma
41.74392,-87.6501,12,12,trauma
41.74892,-87.6501,12,12,trauma
41.75392,-87.6501,12,12,trauma
41.75892,-87.6501,12,12,trauma
41.76392,-87.6501,12,12,trauma
41.76892,-87.6501,12,12,trauma
41.77892,-87.6501,12,12,trauma
41.68892,-87.6501,12,12,trauma
41.79392,-87.6601,12,12,trauma
41.73392,-87.6651,12,12,trauma
41.80392,-87.6751,12,12,trauma
41.70892,-87.6801,12,12,trauma
41.71392,-87.6801,12,12,trauma
41.71892,-87.6801,12,12,trauma
41.72392,-87.6801,12,12,trauma
41.78892,-87.6751,12,12,trauma
41.79392,-87.6751,12,12,trauma
41.79892,-87.6751,12,12,trauma
41.80892,-87.6751,12,12,trauma
41.68392,-87.6651,12,12,trauma
41.68892,-87.6651,12,12,trauma
41.69392,-87.6651,12,12,trauma
41.69892,-87.6651,12,12,trauma
41.70392,-87.6651,12,12,trauma
41.70892,-87.6651,12,12,trauma
41.71392,-87.6651,12,12,trauma
41.71892,-87.6651,12,12,trauma
41.72392,-87.6651,12,12,trauma
41.72892,-87.6651,12,12,trauma
41.73892,-87.6651,12,12,trauma
41.71892,-87.6601,12,12,trauma
41.72392,-87.6601,12,12,trauma
41.72892,-87.6601,12,12,trauma
41.73392,-87.6601,12,12,trauma
41.73892,-87.6601,12,12,trauma
41.74392,-87.6601,12,12,trauma
41.74892,-87.6601,12,12,trauma
41.75392,-87.6601,12,12,trauma
41.75892,-87.6601,12,12,trauma
41.76392,-87.6601,12,12,trauma
41.76892,-87.6601,12,12,trauma
41.77392,-87.6601,12,12,trauma
41.77892,-87.6601,12,12,trauma
41.78392,-87.6601,12,12,trauma
41.78892,-87.6601,12,12,trauma
41.79892,-87.6601,12,12,trauma
41.70892,-87.6601,12,12,trauma
42.01892,-87.6701,12,12,trauma
41.77892,-87.6751,12,12,trauma
41.69892,-87.6801,12,12,trauma
41.75892,-87.6901,12,12,trauma
41.76392,-87.6901,12,12,trauma
41.76892,-87.6901,12,12,trauma
41.77392,-87.6901,12,12,trauma
41.77892,-87.6901,12,12,trauma
41.68392,-87.6801,12,12,trauma
41.68892,-87.6801,12,12,trauma
41.69392,-87.6801,12,12,trauma
41.70392,-87.6801,12,12,trauma
41.72892,-87.6751,12,12,trauma
41.73392,-87.6751,12,12,trauma
41.73892,-87.6751,12,12,trauma
41.74392,-87.6751,12,12,trauma
41.74892,-87.6751,12,12,trauma
41.75392,-87.6751,12,12,trauma
41.75892,-87.6751,12,12,trauma
41.76392,-87.6751,12,12,trauma
41.76892,-87.6751,12,12,trauma
41.77392,-87.6751,12,12,trauma
41.78392,-87.6751,12,12,trauma
41.77392,-87.6701,12,12,trauma
41.77892,-87.6701,12,12,trauma
41.78392,-87.6701,12,12,trauma
41.78892,-87.6701,12,12,trauma
41.79392,-87.6701,12,12,trauma
41.79892,-87.6701,12,12,trauma
41.80392,-87.6701,12,12,trauma
41.80892,-87.6701,12,12,trauma
41.98392,-87.6701,12,12,trauma
41.98892,-87.6701,12,12,trauma
41.99392,-87.6701,12,12,trauma
41.99892,-87.6701,12,12,trauma
42.00392,-87.6701,12,12,trauma
42.00892,-87.6701,12,12,trauma
42.01392,-87.6701,12,12,trauma
41.67892,-87.6651,12,12,trauma
41.76392,-87.6701,12,12,trauma
41.71892,-87.6751,12,12,trauma
42.01892,-87.6851,12,12,trauma
41.74892,-87.6901,12,12,trauma
41.77392,-87.7001,12,12,trauma
41.77892,-87.7001,12,12,trauma
41.78392,-87.7001,12,12,trauma
41.78892,-87.7001,12,12,trauma
41.79392,-87.7001,12,12,trauma
41.79892,-87.7001,12,12,trauma
41.70892,-87.6901,12,12,trauma
41.73892,-87.6901,12,12,trauma
41.74392,-87.6901,12,12,trauma
41.75392,-87.6901,12,12,trauma
41.96892,-87.6851,12,12,trauma
41.97392,-87.6851,12,12,trauma
41.97892,-87.6851,12,12,trauma
41.98392,-87.6851,12,12,trauma
41.98892,-87.6851,12,12,trauma
41.99392,-87.6851,12,12,trauma
41.99892,-87.6851,12,12,trauma
42.00392,-87.6851,12,12,trauma
42.00892,-87.6851,12,12,trauma
42.01392,-87.6851,12,12,trauma
41.67892,-87.6801,12,12,trauma
41.98892,-87.6801,12,12,trauma
41.99392,-87.6801,12,12,trauma
41.99892,-87.6801,12,12,trauma
42.00392,-87.6801,12,12,trauma
42.00892,-87.6801,12,12,trauma
42.01392,-87.6801,12,12,trauma
42.01892,-87.6801,12,12,trauma
41.67892,-87.6751,12,12,trauma
41.68392,-87.6751,12,12,trauma
41.68892,-87.6751,12,12,trauma
41.69392,-87.6751,12,12,trauma
41.69892,-87.6751,12,12,trauma
41.70392,-87.6751,12,12,trauma
41.70892,-87.6751,12,12,trauma
41.71392,-87.6751,12,12,trauma
41.72392,-87.6751,12,12,trauma
41.97892,-87.6801,12,12,trauma
41.79892,-87.6851,12,12,trauma
41.69892,-87.6901,12,12,trauma
41.76392,-87.7001,12,12,trauma
41.80392,-87.7101,12,12,trauma
41.91392,-87.7101,12,12,trauma
41.91892,-87.7101,12,12,trauma
41.92392,-87.7101,12,12,trauma
41.93392,-87.7101,12,12,trauma
41.94392,-87.7101,12,12,trauma
41.94892,-87.7101,12,12,trauma
41.74892,-87.7001,12,12,trauma
41.75392,-87.7001,12,12,trauma
41.75892,-87.7001,12,12,trauma
41.76892,-87.7001,12,12,trauma
41.98392,-87.6951,12,12,trauma
41.98892,-87.6951,12,12,trauma
41.99392,-87.6951,12,12,trauma
41.99892,-87.6951,12,12,trauma
42.00392,-87.6951,12,12,trauma
42.00892,-87.6951,12,12,trauma
42.01392,-87.6951,12,12,trauma
42.01892,-87.6951,12,12,trauma
41.68892,-87.6901,12,12,trauma
41.69392,-87.6901,12,12,trauma
41.70392,-87.6901,12,12,trauma
41.69892,-87.6851,12,12,trauma
41.70392,-87.6851,12,12,trauma
41.70892,-87.6851,12,12,trauma
41.73892,-87.6851,12,12,trauma
41.74392,-87.6851,12,12,trauma
41.74892,-87.6851,12,12,trauma
41.75392,-87.6851,12,12,trauma
41.75892,-87.6851,12,12,trauma
41.76392,-87.6851,12,12,trauma
41.76892,-87.6851,12,12,trauma
41.77392,-87.6851,12,12,trauma
41.77892,-87.6851,12,12,trauma
41.78392,-87.6851,12,12,trauma
41.78892,-87.6851,12,12,trauma
41.79392,-87.6851,12,12,trauma
41.80392,-87.6851,12,12,trauma
41.68892,-87.6851,12,12,trauma
41.97392,-87.6951,12,12,trauma
41.73892,-87.7001,12,12,trauma
41.79392,-87.7101,12,12,trauma
41.99392,-87.7201,12,12,trauma
41.68892,-87.7151,12,12,trauma
41.69392,-87.7151,12,12,trauma
41.69892,-87.7151,12,12,trauma
41.70392,-87.7151,12,12,trauma
41.70892,-87.7151,12,12,trauma
41.73892,-87.7151,12,12,trauma
41.74392,-87.7151,12,12,trauma
41.77892,-87.7101,12,12,trauma
41.78392,-87.7101,12,12,trauma
41.78892,-87.7101,12,12,trauma
41.79892,-87.7101,12,12,trauma
41.99392,-87.7051,12,12,trauma
41.99892,-87.7051,12,12,trauma
42.00392,-87.7051,12,12,trauma
42.00892,-87.7051,12,12,trauma
42.01392,-87.7051,12,12,trauma
42.01892,-87.7051,12,12,trauma
41.68892,-87.7001,12,12,trauma
41.69392,-87.7001,12,12,trauma
41.69892,-87.7001,12,12,trauma
41.70392,-87.7001,12,12,trauma
41.74392,-87.7001,12,12,trauma
41.73892,-87.6951,12,12,trauma
41.74392,-87.6951,12,12,trauma
41.74892,-87.6951,12,12,trauma
